Par,Vassom,År,Akvakultur,Jordbruk,Avløp,Industri,Bebygd,Bakgrunn
p,57,1993,29.463,0.0,11.405,0.0,0.0,1.055
p,57,1994,35.945,0.0,11.299,0.0,0.0,1.014
p,57,1995,49.047,0.0,10.862,0.0,0.0,1.26
p,57,1996,54.459,0.0,9.42443208606128,0.0,0.0,0.2584816152282545
p,57,1997,54.973,0.0,11.521138934662952,0.0,0.0,0.2671738933591786
p,57,1998,56.72,0.0,14.236387442915206,0.0,0.0,0.2714296589717874
p,57,1999,61.993,0.0,11.701374316044912,0.0,0.0,0.3079632078575356
p,57,2000,65.412440453,0.0,10.476490552254038,0.0,0.0,0.3069792751191305
p,57,2001,39.465252184,0.0,11.753593068158416,0.0,0.0,0.2403404267008548
p,57,2002,50.157768105,0.0,10.138723630584959,0.0,0.0,0.2572019434754735
p,57,2003,71.52898113283952,0.0,11.109328530584959,0.0,0.0,0.2530165150804206
p,57,2004,49.774931217,0.0,10.83092093058496,0.0,0.0,0.2712202209729726
p,57,2005,44.004625,0.0,14.24383446340947,0.0,0.0,0.3264216231805485
p,57,2006,56.62987334755578,0.0,16.38865506280735,0.0,0.0,0.2938358493719795
p,57,2007,58.14026919163233,0.0,14.822725062807347,0.0,0.0,0.3036205308148139
p,57,2008,104.55693402241306,0.0,14.377592698700589,0.0,0.0,0.3068684109836312
p,57,2009,62.76334234565218,0.0,14.058936537091249,0.0,0.0,0.2798851604144309
p,57,2010,90.69791063636956,0.0,14.974332630336288,0.0,0.0,0.2369083342713705
p,57,2011,98.24598698236956,0.0,15.182166599820171,0.0,0.0,0.246510920394599
p,57,2012,160.46028455413042,0.0,15.299258056938859,0.0,0.0,0.2787904117598933
p,57,2013,118.90844367136955,0.0,15.661230485217569,0.0,0.0,0.2484795367275855
p,57,2014,126.98441891008692,0.0,14.515872526417107,0.0,0.0,0.2424719079281343
p,57,2015,140.0620065411522,0.0,16.141746898646378,0.0,0.0,0.2965794979442713
p,57,2016,128.96142196069567,0.0,17.85643718597153,0.0,0.0,0.2736168665765759
p,57,2017,156.19932066110866,0.0,18.283153822501756,0.0,0.0,0.2502352938127716
p,57,2018,90.96550152286954,0.0,17.122981468690455,0.0,0.0,0.2631136320069018
p,57,2019,146.86757520280432,0.0,16.71280604361489,0.0,0.0,0.2412804905777931
p,57,2020,124.91301580402174,0.0,11.427433317378277,0.175,0.0,0.2687015910119512
p,57,2021,162.3644712885,0.0,12.355572463086833,0.0,0.0,0.2445984867523639
p,57,2022,97.41131971304348,0.0,11.999734427748926,0.0,0.0,0.226166536334155
p,58,1990,15.468,0.0,2.513,0.196,0.0,0.192
p,58,1991,15.383,0.0,2.513,0.196,0.0,0.146
p,58,1992,15.298,0.0,2.513,0.196,0.0,0.135
p,58,1993,20.089,0.0,2.795,0.196,0.0,0.155
p,58,1994,24.509,0.0,3.116,0.196,0.0,0.149
p,58,1995,33.442,0.0,3.01,0.196,0.0,0.183
p,58,1996,37.131,0.0,2.468,0.0,0.0,0.0421265816725359
p,58,1997,37.481,0.0,2.472,0.0,0.0,0.0420129015425681
p,58,1998,44.649,0.0,3.3592760000000004,0.0,0.0,0.041534814791562
p,58,1999,42.268,0.0,3.0291098400000003,0.0,0.0,0.0434312133232968
p,58,2000,53.11168598,0.0,2.75322,0.0,0.0,0.0433680660567441
p,58,2001,39.180943955,0.0,1.9745916000000001,0.01,0.0,0.0399597852223737
p,58,2002,36.502193430000005,0.0,2.0454768,0.059,0.0,0.0407710773050592
p,58,2003,35.08468700293985,0.0,2.6192044,0.299,0.0,0.0404176835782858
p,58,2004,43.056300419,0.0,2.7831799999999998,0.274,0.0,0.0412516059581316
p,58,2005,35.195125000000004,0.0,2.23611,0.26,0.0,0.0454992919795453
p,58,2006,43.16080789384077,0.0,2.5589576999999997,0.16,0.0,0.0423958133320579
p,58,2007,59.72091583832841,0.0,2.5875476142,0.131,0.0,0.0418688475239537
p,58,2008,57.40030910797827,0.0,2.1484941109999998,0.113,0.0,0.0407053868381572
p,58,2009,73.58065706267391,0.0,2.1484941109999998,0.0626999999999999,0.0,0.040002640058555
p,58,2010,40.1376347652174,0.0,2.0966741109999996,0.0744,0.0,0.0383617344815878
p,58,2011,34.81624537076087,0.0,2.1484941109999998,0.0746999999999999,0.0,0.0398679766278797
p,58,2012,75.186550608,0.0,2.0966741109999996,0.1461,0.0,0.0412686491450643
p,58,2013,53.357175530608686,0.0,2.5861238581999997,0.1139,0.0,0.0403636947612564
p,58,2014,92.48554323997824,0.0,2.5861830131,0.139,0.0,0.0398246322052624
p,58,2015,76.31394280154348,0.0,2.74813301,0.0,0.0,0.0430743863666278
p,58,2016,67.09960073589124,0.0,1.8775130131,0.158,0.0,0.0414722304479974
p,58,2017,121.98397318252172,0.0,2.9489430100000003,0.113,0.0,0.041560117649592
p,58,2018,85.08846047236956,0.0,2.932499999999999,0.248,0.0,0.0427209470681034
p,58,2019,106.61810458969563,0.0,2.9324130129999997,0.1149999999999999,0.0,0.0404271167120117
p,58,2020,88.89813602269564,0.0,2.489344772132953,0.175,0.0,0.0399945633845845
p,58,2021,118.08256794593476,0.0,2.631252650802385,0.106,0.0,0.0392016440198164
p,58,2022,94.83124799197824,0.0,2.526217860510005,0.0809999999999999,0.0,0.0406157075654534
p,59,1990,15.83,0.599,8.623,0.0,0.0,1.835
p,59,1991,15.743,0.599,8.623,0.0,0.0,1.194
p,59,1992,15.656,0.599,8.623,0.0,0.0,1.315
p,59,1993,20.56,0.599,10.511,0.0,0.0,0.946
p,59,1994,25.083,0.599,13.188,0.0,0.0,1.086
p,59,1995,34.224,0.599,13.923,0.0,0.0,1.28
p,59,1996,37.999,0.5902580260828696,9.90106,0.0,0.0,0.3795642717779991
p,59,1997,38.358,0.5902580260828696,10.638100000000001,0.0,0.0,0.4252817206025682
p,59,1998,53.18,0.5902580260828696,13.818132383999998,0.0,0.0,0.4478062683072013
p,59,1999,43.257,0.5902580260828696,14.009479936,0.0,0.0,0.4920261506189664
p,59,2000,32.592095185,0.5902580260828696,14.215132,0.0,0.0,0.4617423138655332
p,59,2001,38.50423587,0.9262213555315546,11.28092068,0.0,0.0,0.3757529676488259
p,59,2002,28.94495553,0.9262213555315546,13.50932,0.0,0.0,0.3993070233502216
p,59,2003,22.722661837384628,0.9098274970553246,11.042769999999999,0.0,0.0,0.3878918306510719
p,59,2004,31.326521512,0.9057290324362672,12.08282,0.0,0.0,0.4159145027867074
p,59,2005,9.394875,0.9192587129354725,14.81476,0.0,0.0,0.4950232300504471
p,59,2006,17.79511967282609,0.9180244262934396,15.356290133899998,0.0,0.0,0.4138026296216627
p,59,2007,33.09865857294973,0.913925961674382,16.542604489943997,0.0,0.0,0.4685421166047214
p,59,2008,65.7205433621087,0.9098274970553246,16.620452337299998,0.0,0.0,0.4293463355878062
p,59,2009,55.96165445023913,0.9098274970553246,16.191782157476,0.0,0.0,0.3822452245628069
p,59,2010,53.9912624007174,0.9057290324362672,15.12128224455,0.0,0.0,0.3308970006483135
p,59,2011,15.940173904760863,0.9057290324362672,16.70773224455,0.0,0.0,0.4181517944079548
p,59,2012,64.4779258027826,0.9303198201506122,15.379339349975998,0.0,0.0,0.4304792856834167
p,59,2013,38.37198043284782,0.8975321031981522,17.397648372112,0.0,0.0,0.4312364273978805
p,59,2014,72.58590382610869,0.8338397476317181,16.037817506,0.0,0.0,0.4337111922888232
p,59,2015,55.80395992454347,1.0388104511477472,19.384467506,0.0,0.0,0.5132001966412532
p,59,2016,68.60447638995653,1.0416271565616169,20.508412530999998,0.0,0.0,0.441351959046678
p,59,2017,38.35531258800004,1.040076386165217,21.474640936,0.0,0.0,0.4593343754073899
p,59,2018,51.760920375195646,0.9291013576962974,24.16281563687226,0.0,0.0,0.4365040014689129
p,59,2019,50.25950581513043,0.9291013576962974,22.761987961112904,0.0,0.0,0.3986000290646369
p,59,2020,67.96378273773912,0.9290855335085793,23.793456497070924,0.0,0.0,0.4124845756994798
p,59,2021,44.87072031613044,0.9290855335085793,19.071300568791706,0.0,0.0,0.3383417824975246
p,59,2022,59.73834166623912,0.9290855335085793,21.30175382285159,0.0,0.0,0.3392734947811898
p,60,1990,28.527,0.58,1.951,0.1,0.0,3.762
p,60,1991,28.371,0.58,1.951,0.0,0.0,2.846
p,60,1992,28.214,0.58,1.951,0.0,0.0,3.501
p,60,1993,37.05,0.58,3.193,0.0,0.0,2.38
p,60,1994,45.2,0.58,3.041,0.0,0.0,2.864
p,60,1995,61.675,0.58,3.262,0.0,0.0,3.081
p,60,1996,68.48,0.5766691346202526,2.2213257100925228,0.0,0.0,1.2989000020195365
p,60,1997,69.127,0.5766691346202526,2.42947052767573,0.0,0.0,1.9082390221656305
p,60,1998,72.945,0.5766691346202526,3.063750561280295,0.0,0.0,1.831712539556687
p,60,1999,77.954,0.5766691346202526,2.6208143324283633,0.0,0.0,1.9815132427890123
p,60,2000,94.593617731,0.5766691346202526,2.535545521962982,0.0,0.0,1.9726625743870525
p,60,2001,98.413338885,0.9048979326986571,2.8745815928077265,0.0,0.0,1.4414917508837672
p,60,2002,95.515764435,0.9048979326986571,3.0548938463444224,0.0,0.0,1.4898426374477023
p,60,2003,78.90175264205823,0.8888814928319893,3.145665356221511,0.0,0.0,1.5780220895242578
p,60,2004,78.25005380500001,0.8848773828653224,2.925858540809276,0.0,0.0,1.689645735378566
p,60,2005,99.45425,0.8980955837205359,3.958839125432947,0.0,0.0,2.2209141987082224
p,60,2006,133.17464805807063,0.8968897127653234,4.295230220429463,0.0,0.0,1.6917106598881442
p,60,2007,149.23677833793613,0.8928856027986564,4.320453821116657,0.0,0.0,2.118549089397886
p,60,2008,123.6874212823696,0.8888814928319893,4.435191358101443,0.0,0.0,1.870374529677184
p,60,2009,109.73544656389132,0.8888814928319893,4.442778170429464,0.0,0.0,1.680258735631992
p,60,2010,100.34723323908696,0.8848773828653224,4.2825503493466535,0.0,0.0,1.3045605356818597
p,60,2011,112.71150462143476,0.8848773828653224,4.510596117346653,0.0,0.0,2.066896070236204
p,60,2012,120.38753154867388,0.9089020426653243,4.165724274361927,0.0,0.0,1.8351978013049743
p,60,2013,113.16161666445652,0.8768691629319884,4.418943435261927,0.0,0.0,1.6038923852485016
p,60,2014,132.66457498826088,0.8146431296662175,3.1303610127786845,0.0,0.0,1.5173848565767365
p,60,2015,102.64084868054346,1.0148950076516905,3.1366025127786843,0.0,0.0,2.353660624071216
p,60,2016,103.81382622984772,1.0176468670110215,3.1158812627786845,0.0,0.0,1.7810015753726038
p,60,2017,42.65755750082612,1.0161317983749856,3.3456136127786844,0.0,0.0,2.1411105547822986
p,60,2018,151.97774681002173,0.9077116315941529,3.382236104937375,0.0,0.0,1.8842545725448687
p,60,2019,110.59235982058696,0.9077116315941529,3.9330344505140933,0.0,0.0,1.7144669203927088
p,60,2020,94.8478286347174,0.9076961717101119,3.9650679505140936,0.0,0.0,2.0311054138507667
p,60,2021,117.32316267084782,0.9076961717101119,4.058847950514093,0.0,0.0,1.4064818672934016
p,60,2022,81.84671337436956,0.9076961717101119,4.032814950514093,0.0,0.0,1.7132679745142314
p,61,1990,0.0,0.438,11.368,9.2,0.1009078430863777,4.962
p,61,1991,0.0,0.438,11.368,11.0,0.1009078430863777,3.858
p,61,1992,0.0,0.438,11.368,8.927,0.1009078430863777,4.594
p,61,1993,0.0,0.438,15.387,13.927,0.1009078430863777,3.397
p,61,1994,0.0,0.438,14.342,13.427,0.1009078430863777,3.935
p,61,1995,0.0,0.438,14.913,7.527,0.1009078430863777,4.136
p,61,1996,0.0,0.326116313249089,11.383090059677428,7.0,0.1009078430863777,1.702002383505664
p,61,1997,0.0,0.326116313249089,11.394032925855777,8.851130000000001,0.1009078430863777,2.7995802772075216
p,61,1998,0.0,0.326116313249089,12.649346146357239,11.909,0.1009078430863777,2.5352100731651137
p,61,1999,0.0,0.326116313249089,14.377375069195013,12.504,0.1009078430863777,2.807389238112712
p,61,2000,0.0,0.326116313249089,13.079390952820066,10.62,0.1009078430863777,2.9323463545459227
p,61,2001,0.041783318,0.511735343478611,10.035378295870181,12.12,0.1009078430863777,1.8615952195235703
p,61,2002,0.0,0.511735343478611,17.37684197730247,15.5,0.1009078430863777,2.143627047959093
p,61,2003,2.5746549668353045,0.5026777712814567,17.650252242985168,18.4,0.1009078430863777,2.17887171344696
p,61,2004,0.0,0.5004133782321682,17.897170790057206,14.0,0.1009078430863777,2.3319798275993597
p,61,2005,0.0,0.5078884981439125,19.49400266689601,10.3,0.1009078430863777,3.179684563956937
p,61,2006,0.2447333665760869,0.5072065573800338,23.92783432922337,12.45,0.1009078430863777,2.276978189700544
p,61,2007,0.0,0.5049421643307452,23.970574779208306,13.11,0.1009078430863777,2.888772766356947
p,61,2008,0.0,0.5026777712814567,23.88622880531507,8.6,0.1009078430863777,2.637555458213797
p,61,2009,0.0,0.5026777712814567,21.751742503158418,3.66,0.1009078430863777,2.4117879185626347
p,61,2010,0.0,0.5004133782321682,20.324568381700633,2.0,0.1009078430863777,1.7034740242887023
p,61,2011,10.261556648608694,0.5004133782321682,22.193743050139283,1.2,0.1009078430863777,2.5955197721404084
p,61,2012,21.250586821173915,0.5139997365278997,21.886622939199587,1.3,0.1009078430863777,2.6278420567244813
p,61,2013,11.482901781521738,0.4958845921335909,22.48936919813609,1.9347,0.1009078430863777,2.063832220017382
p,61,2014,16.946667729,0.4606947001514031,13.868756030891513,1.3753,0.1009078430863777,2.136331681955268
p,61,2015,17.0781968943913,0.5739405811067515,17.809836556774666,0.0,0.1009078430863777,3.183873263709506
p,61,2016,13.1819421633913,0.5754968049012434,19.949493027050977,1.0514,0.1009078430863777,2.36506240674771
p,61,2017,4.1111046183913,0.5746400075312421,15.561424367036905,0.9378,0.1009078430863777,2.8515906763098497
p,61,2018,5.933201266499998,0.5133265385943274,21.99357413996329,0.9475,0.1009078430863777,2.713025968519176
p,61,2019,9.588411219847824,0.5133265385943274,19.274430494475112,0.5858,0.1009078430863777,2.2112893109918312
p,61,2020,0.0,0.5133177957640213,22.91531963928677,0.8279,0.1009078430863777,3.037350411033925
p,61,2021,0.0,0.5133177957640213,18.915843533243823,0.8984000000000001,0.1009078430863777,2.045605459544877
p,61,2022,0.0,0.5133177957640213,20.015643233236553,0.7430000000000001,0.1009078430863777,2.410424611924926
p,62,1990,0.0,1.598,1.398,0.0,0.0489954791600541,11.71
p,62,1991,0.0,1.598,1.398,0.0,0.0489954791600541,8.21
p,62,1992,0.0,1.598,1.398,0.0,0.0489954791600541,9.96
p,62,1993,0.0,1.598,2.036,0.0,0.0489954791600541,8.223
p,62,1994,0.0,1.598,1.233,0.0,0.0489954791600541,8.728
p,62,1995,0.0,1.598,1.742,0.0,0.0489954791600541,9.407
p,62,1996,0.0,1.5287659027491571,1.7460884196443196,0.0,0.0489954791600541,3.54656232069987
p,62,1997,0.0,1.5287659027491571,1.746196533801914,0.0,0.0489954791600541,6.09615046805937
p,62,1998,0.0,1.5287659027491571,1.3475850512002587,0.0,0.0489954791600541,5.288841922056237
p,62,1999,0.0,1.5287659027491571,1.062071289088495,0.0,0.0489954791600541,6.507304924064422
p,62,2000,0.0,1.5287659027491571,0.7907262305462449,0.0,0.0489954791600541,7.176000421934335
p,62,2001,0.0,4.70481568352682,0.6406001587535513,0.0,0.0489954791600541,4.053321329768759
p,62,2002,0.0,4.70481568352682,0.8353193057950042,0.01395,0.0489954791600541,4.945943091200576
p,62,2003,0.0,4.69826829787828,0.9365016517431333,0.0,0.0489954791600541,4.506625105211828
p,62,2004,0.0,4.696631451466145,0.8153171660832181,4.482600000000001,0.0489954791600541,4.905358548574226
p,62,2005,0.0,4.684825569529064,0.7554275885986849,2.4831,0.0489954791600541,6.909118472537385
p,62,2006,0.0,4.70154199070255,0.8266005410086978,7.376760000000001,0.0489954791600541,4.550723773483506
p,62,2007,0.0,4.699905144290415,0.8228328301720311,0.187488,0.0489954791600541,6.779587591600471
p,62,2008,0.0,4.674314713837783,0.8468051396406506,12.517056,0.0489954791600541,5.891450988952089
p,62,2009,0.0,4.674314713837783,2.6940670925062578,12.451584,0.0489954791600541,5.521065606620883
p,62,2010,0.0,4.672677867425649,1.0481225247203805,17.285352000000003,0.0489954791600541,3.5253621241597557
p,62,2011,0.0,4.672677867425649,1.0001061437120127,28.281672,0.0489954791600541,5.922286891985722
p,62,2012,0.0,4.706452529938955,0.8192163181434213,37.589856,0.0489954791600541,6.327448635134755
p,62,2013,0.0,4.645450590560881,0.8974166895052336,0.3801840000000001,0.0489954791600541,4.732987312398853
p,62,2014,0.0,4.287337365253574,0.8405943578124149,0.431334,0.0489954791600541,6.109498588980777
p,62,2015,0.0,5.1285040036481995,0.7643908720714288,0.0,0.0489954791600541,7.948765502060038
p,62,2016,0.0,5.129745220098827,1.0603476685271436,0.3346139999999999,0.0489954791600541,6.612976517272384
p,62,2017,0.0,5.129474711410279,1.003490699031683,0.323082,0.0489954791600541,6.727047633451633
p,62,2018,0.0,4.709338006415675,0.8970109415903346,0.466488,0.0489954791600541,6.808049076551458
p,62,2019,0.0,4.709338006415675,0.9022277987398766,0.3925344,0.0489954791600541,5.042920975848565
p,62,2020,0.0,4.709331686545359,0.82112724872578,0.3683916,0.0489954791600541,6.759767091185472
p,62,2021,0.0,4.709331686545359,0.9064293477941129,0.3887772,0.0489954791600541,4.555841602201209
p,62,2022,0.0,4.709331686545359,0.9068052461250269,0.309876,0.0489954791600541,6.293996848980607
p,63,1990,0.0,0.0,0.294,0.0,0.0,4.053
p,63,1991,0.0,0.0,0.294,0.0,0.0,2.97
p,63,1992,0.0,0.0,0.294,0.0,0.0,3.484
p,63,1993,0.0,0.0,0.416,0.0,0.0,2.893
p,63,1994,0.0,0.0,0.286,0.0,0.0,3.206
p,63,1995,0.0,0.0,0.297,0.0,0.0,3.289
p,63,1996,0.0,0.0,0.2621572851548265,0.0,0.0,1.403108861489355
p,63,1997,0.0,0.0,0.2630107387821048,0.0,0.0,2.5653119190395026
p,63,1998,4.787,0.0,0.2749009906946558,0.0,0.0,2.0716141983914467
p,63,1999,0.0,0.0,0.2643828421230794,0.0,0.0,2.6949739861101207
p,63,2000,0.0,0.0,0.2596364751167069,0.0,0.0,2.9212332734303725
p,63,2001,0.1008249629999999,0.0,0.2311751781931589,0.0,0.0,1.540721126242031
p,63,2002,0.0,0.0,0.2513042509083679,0.0,0.0,2.0044665697641686
p,63,2003,0.0,0.0,0.2371578758336631,0.0,0.0,1.9507479651453967
p,63,2004,0.0,0.0,0.2068249669970149,0.17,0.0,2.193050135143153
p,63,2005,0.0,0.0,0.2161797259005653,0.13175,0.0,3.019134017865618
p,63,2006,0.0,0.0,0.2397922881241538,0.1521499999999999,0.0,1.9697326727362283
p,63,2007,0.0,0.0,0.23646934063011799,0.0816,0.0,2.864228073993484
p,63,2008,0.0,0.0,0.23889104395580418,0.0272,0.0,2.5328889073136374
p,63,2009,0.0,0.0,0.2397217808281927,0.034,0.0,2.179447800920037
p,63,2010,0.0,0.0,0.22370912404337268,0.034,0.0,1.3945739760074285
p,63,2011,0.0,0.0,0.2283486637561694,0.02465,0.0,2.562144997793459
p,63,2012,0.0,0.0,0.2277305630490357,0.03145,0.0,2.604873946020203
p,63,2013,0.0,0.0,0.23215820988597988,0.03995,0.0,1.9248025230250163
p,63,2014,0.0,0.0,0.2332260002450475,0.0229499999999999,0.0,2.4180655573694465
p,63,2015,0.0,0.0,0.2332354012178423,0.0,0.0,3.313874672817285
p,63,2016,0.0,0.0,0.233259373698469,0.0,0.0,2.4661823540469734
p,63,2017,0.0,0.0,0.237535577698469,0.0,0.0,2.523741699666723
p,63,2018,0.0,0.0,0.2318501340424682,0.0,0.0,2.7280854090582927
p,63,2019,0.0,0.0,0.2320041943674514,0.0,0.0,2.024495204659578
p,63,2020,0.0,0.0,0.2316213683877693,0.0,0.0,3.057897175191272
p,63,2021,0.0,0.0,0.231771714590699,0.0,0.0,1.9717830804609775
p,63,2022,0.0,0.0,0.231771714590699,0.0,0.0,2.511336559298159
p,64,1990,0.0,0.281,1.638,0.0,0.0,6.561
p,64,1991,0.0,0.281,1.638,0.0,0.0,4.758
p,64,1992,0.0,0.281,1.638,0.0,0.0,5.725
p,64,1993,0.0,0.281,2.407,0.0,0.0,4.635
p,64,1994,0.0,0.281,1.754,0.0,0.0,5.084
p,64,1995,0.0,0.281,1.679,0.0,0.0,5.268
p,64,1996,0.0,0.2662621563029946,1.3985687581135555,0.0,0.0,2.204182259113141
p,64,1997,0.0,0.2662621563029946,1.424878300394341,0.0,0.0,3.651217502827195
p,64,1998,0.0,0.2662621563029946,1.5561461805209025,0.0,0.0,3.164737142723108
p,64,1999,0.0,0.2662621563029946,1.5101687802908328,0.0,0.0,3.873002975972296
p,64,2000,0.0,0.2662621563029946,1.3387528321842543,0.0,0.0,4.178612959471057
p,64,2001,12.866536944999998,0.4178133704921283,1.7887333095537847,0.0,0.0,2.345005550742797
p,64,2002,11.642483565,0.4178133704921283,2.6749471154588322,0.0,0.0,2.9174920587303834
p,64,2003,11.834831072060348,0.4104181909009671,2.7204275317265663,0.0,0.0,2.9828375848533715
p,64,2004,13.301228314,0.4085693960031768,2.561601527003348,0.0,0.0,3.261808030243215
p,64,2005,14.24675,0.4146725606271564,2.607730169147551,0.0,0.0,4.398072569593381
p,64,2006,21.013207343127117,0.4141157806965477,2.4505196795761677,0.0,0.0,3.0988960612514767
p,64,2007,17.972606133582467,0.4122669857987574,2.3990930996829736,0.0,0.0,4.197859792011342
p,64,2008,18.03749028423913,0.4104181909009671,2.487763828376443,0.0,0.0,3.675692198018308
p,64,2009,11.262095700173912,0.4104181909009671,2.6037159394237896,0.0,0.0,3.099654095977624
p,64,2010,5.244523811934784,0.4085693960031768,2.6540094299745625,0.0,0.0,2.164403032266497
p,64,2011,0.0,0.4085693960031768,2.7020850969994665,0.0,0.0,3.680807129955052
p,64,2012,3.458802921521739,0.4196621653899185,2.545530320026545,0.0,0.0,3.539163101534128
p,64,2013,7.409549615282608,0.4048718062075962,2.727946387670227,0.0,0.0,2.8440415391038054
p,64,2014,5.156981806565216,0.3761405341473418,3.17747247076997,0.0,0.0,3.394053774232401
p,64,2015,8.993698656326085,0.4686016936495719,3.1701304633477845,0.0,0.0,4.372745800933711
p,64,2016,12.45295132454348,0.46987229400403796,2.2642815194212114,0.0,0.0,3.3143832574646224
p,64,2017,12.52727763834783,0.4691727499886579,2.3052981661171943,0.0,0.0,3.411777398651855
p,64,2018,11.346185217782606,0.41911252366354856,2.3012556412180536,0.0,0.0,3.501211702015265
p,64,2019,15.156449995695652,0.41911252366354856,2.3009844800291788,0.0,0.0,2.720305243381652
p,64,2020,11.758142015869565,0.41910538545930986,1.7517986251537483,0.0,0.0,4.275140174305115
p,64,2021,10.97373313076087,0.41910538545930986,1.6668688369442413,0.0,0.0,2.574475522162567
p,64,2022,16.55287021043478,0.41910538545930986,1.5943144412654455,0.0,0.0,2.862791544931921
